-1.0                0.571430086515      -0.305188185392     
-0.966666666667     0.603635410402      -0.29838008247      
-0.933333333333     0.641131158495      -0.289862410118     
-0.9                0.685076157418      -0.279042180031     
-0.866666666667     0.734874726156      -0.266345576635     
-0.833333333333     0.788543500473      -0.250934794926     
-0.8                0.841036421979      -0.235986918209     
-0.766666666667     0.888682937326      -0.221401557992     
-0.733333333333     0.929444985649      -0.208566266937     
-0.7                0.963909746807      -0.196767207739     
-0.666666666667     0.991840319582      -0.184477762069     
-0.633333333333     1.0124967005        -0.174081037144     
-0.6                1.02851230619       -0.163330969238     
-0.566666666667     1.03938532389       -0.153947259288     
-0.533333333333     1.04836936499       -0.144496805325     
-0.5                1.05251147552       -0.133665023409     
-0.466666666667     1.05384876415       -0.125283294584     
-0.433333333333     1.05455424752       -0.116393741086     
-0.4                1.05325688863       -0.105818952509     
-0.366666666667     1.05040709866       -0.0968367393205    
-0.333333333333     1.04713344512       -0.0878403620395    
-0.3                1.04259356892       -0.0780817651019    
-0.266666666667     1.03766174301       -0.0686413097206    
-0.233333333333     1.0327299171        -0.0591106881076    
-0.2                1.02738206609       -0.0493430720115    
-0.166666666667     1.02181593023       -0.0396389821376    
-0.133333333333     1.01628673776       -0.0298638581052    
-0.1                1.01076397398       -0.019988020611     
-0.0666666666667    1.00531688782       -0.00999329713574   
-0.0333333333333    1.0                 -7.27600239424e-06  
