-1.0                0.758551362697      -0.181150533739     
-0.966666666667     0.829983671752      -0.168076102052     
-0.933333333333     0.905180391024      -0.154310861087     
-0.9                0.967271970493      -0.143824580214     
-0.866666666667     1.02951064467       -0.131966220223     
-0.833333333333     1.08718812094       -0.120711157551     
-0.8                1.13261149047       -0.110943174513     
-0.766666666667     1.16941934481       -0.10182770261      
-0.733333333333     1.19740256016       -0.093399104756     
-0.7                1.21542500048       -0.0867010723828    
-0.666666666667     1.22751589626       -0.0796143425212    
-0.633333333333     1.23109436822       -0.0743783167037    
-0.6                1.23175549882       -0.0681470209866    
-0.566666666667     1.22478816574       -0.063670527618     
-0.533333333333     1.21770326045       -0.0592450757056    
-0.5                1.20792150705       -0.0547227600542    
-0.466666666667     1.19584038167       -0.0504769178373    
-0.433333333333     1.18181694524       -0.0462623354858    
-0.4                1.16762077903       -0.0418675062066    
-0.366666666667     1.15248700124       -0.0382084483082    
-0.333333333333     1.13719974661       -0.0344471795051    
-0.3                1.12136897402       -0.0306770822525    
-0.266666666667     1.10553820143       -0.0267990130597    
-0.233333333333     1.08971175939       -0.0228272210014    
-0.2                1.07415893951       -0.0190961203066    
-0.166666666667     1.05860611963       -0.0152553865085    
-0.133333333333     1.04369381194       -0.0115373591757    
-0.1                1.02900495756       -0.00786267592887   
-0.0666666666667    1.0143824393        -0.00401590008636   
-0.0333333333333    1.0                 0.000183494425929   
