  Sc.N.8:     1.64168e+01     1.56018e+01     1.50609e+01     1.45840e+01     1.40173e+01     1.33305e+01     1.25719e+01     1.17988e+01     1.10484e+01     1.03397e+01     9.68200e+00     9.08053e+00     8.53992e+00     8.06607e+00     7.66780e+00     7.35695e+00     7.14295e+00     7.01144e+00     6.87248e+00     6.49858e+00     5.61747e+00
  Sc.N.9:     1.76647e+01     1.68079e+01     1.62421e+01     1.57452e+01     1.51737e+01     1.44991e+01     1.37591e+01     1.30015e+01     1.22600e+01     1.15546e+01     1.08963e+01     1.02921e+01     9.74772e+00     9.27040e+00     8.87073e+00     8.56258e+00     8.35607e+00     8.23119e+00     8.07457e+00     7.61092e+00     6.53852e+00
 Sc.N.10:     1.85397e+01     1.76536e+01     1.70727e+01     1.65666e+01     1.60020e+01     1.53504e+01     1.46394e+01     1.39079e+01     1.31865e+01     1.24951e+01     1.18458e+01     1.12470e+01     1.07059e+01     1.02312e+01     9.83543e+00     9.53452e+00     9.33918e+00     9.22403e+00     9.05429e+00     8.51486e+00     7.28752e+00
   68deg:    -1.70455e+00    -2.10290e+00    -2.14054e+00    -2.11145e+00    -1.79162e+00    -3.46792e-01     2.55869e+00     4.74209e+00     5.92882e+00     6.62345e+00     7.00763e+00     7.16469e+00     7.17611e+00     7.10675e+00     7.00517e+00     6.90762e+00     6.83542e+00     6.77361e+00     6.61637e+00     6.12023e+00     5.08605e+00
  Sc.N.0:     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00
  Sc.N.1:    -7.79374e+00    -8.85626e+00    -8.80012e+00    -8.89615e+00    -9.99845e+00    -1.37720e+01    -1.64345e+01    -1.44671e+01    -1.07274e+01    -7.51593e+00    -5.28437e+00    -3.28508e+00    -1.93325e+00    -1.45287e+00    -8.81975e-01    -4.47172e-01    -3.31347e-01    -2.16201e-01    -1.10575e-01    -7.29315e-02    -5.92124e-02
  Sc.N.2:    -4.33798e+00    -5.09904e+00    -5.19645e+00    -5.34497e+00    -5.86768e+00    -6.77761e+00    -6.48156e+00    -5.75221e+00    -5.44460e+00    -5.11026e+00    -4.45245e+00    -3.61205e+00    -2.79179e+00    -2.08885e+00    -1.53973e+00    -1.09996e+00    -7.41758e-01    -4.91679e-01    -3.05464e-01    -2.10403e-01    -1.38551e-01
  Sc.N.3:     1.02020e+00     3.53753e-01     9.79050e-02    -1.48083e-01    -5.13323e-01    -9.56248e-01    -1.20160e+00    -1.56541e+00    -2.08040e+00    -2.64119e+00    -3.24193e+00    -3.82984e+00    -4.26205e+00    -4.42968e+00    -4.33042e+00    -4.02970e+00    -3.60413e+00    -3.12073e+00    -2.63087e+00    -2.14733e+00    -1.65383e+00
  Sc.N.4:     5.95166e+00     5.21328e+00     4.83058e+00     4.47931e+00     4.01935e+00     3.43329e+00     2.81763e+00     2.16402e+00     1.52594e+00     9.40386e-01     4.17482e-01    -3.09053e-02    -4.04299e-01    -7.15257e-01    -9.66484e-01    -1.14251e+00    -1.22535e+00    -1.21171e+00    -1.11427e+00    -9.46256e-01    -7.14374e-01
  Sc.N.5:     9.73463e+00     8.89777e+00     8.42155e+00     7.98640e+00     7.42381e+00     6.71082e+00     5.94112e+00     5.17842e+00     4.46631e+00     3.81832e+00     3.23334e+00     2.70647e+00     2.23075e+00     1.80209e+00     1.42254e+00     1.09842e+00     8.36621e-01     6.40078e-01     5.03461e-01     4.16274e-01     3.66444e-01
  Sc.N.6:     1.24676e+01     1.15514e+01     1.10080e+01     1.05143e+01     9.89561e+00     9.13150e+00     8.30841e+00     7.49772e+00     6.73746e+00     6.04016e+00     5.40733e+00     4.83704e+00     4.32724e+00     3.87800e+00     3.49196e+00     3.17310e+00     2.92306e+00     2.73251e+00     2.56595e+00     2.34954e+00     1.99775e+00
  Sc.N.7:     1.44197e+01     1.34434e+01     1.28523e+01     1.23200e+01     1.16790e+01     1.09082e+01     1.00784e+01     9.25471e+00     8.47375e+00     7.75108e+00     7.09176e+00     6.49655e+00     5.96519e+00     5.49832e+00     5.09840e+00     4.76909e+00     4.51115e+00     4.30973e+00     4.10740e+00     3.77669e+00     3.18034e+00
  Sc.N.8:     1.58148e+01     1.47932e+01     1.41691e+01     1.36131e+01     1.29690e+01     1.22134e+01     1.14003e+01     1.05858e+01     9.80508e+00     9.07590e+00     8.40592e+00     7.79799e+00     7.25340e+00     6.77406e+00     6.36368e+00     6.02718e+00     5.76533e+00     5.55747e+00     5.32302e+00     4.88452e+00     4.07240e+00
  Sc.N.9:     1.68130e+01     1.57580e+01     1.51124e+01     1.45440e+01     1.39078e+01     1.31778e+01     1.23936e+01     1.16018e+01     1.08353e+01     1.01128e+01     9.44376e+00     8.83283e+00     8.28301e+00     7.79783e+00     7.38263e+00     7.04382e+00     6.78211e+00     6.57075e+00     6.30662e+00     5.76867e+00     4.77059e+00
 Sc.N.10:     1.75271e+01     1.64487e+01     1.57906e+01     1.52184e+01     1.45965e+01     1.38970e+01     1.31475e+01     1.23862e+01     1.16427e+01     1.09358e+01     1.02760e+01     9.66973e+00     9.12154e+00     8.63667e+00     8.22223e+00     7.88618e+00     7.62935e+00     7.41902e+00     7.13037e+00     6.50358e+00     5.34465e+00
   54deg:    -4.90078e-01    -1.15358e+00    -1.31590e+00    -1.53940e+00    -2.09645e+00    -3.04570e+00    -2.00107e+00    -5.07032e-01     3.10769e-01     7.46872e-01     9.35023e-01     9.55266e-01     8.74803e-01     7.43340e-01     5.98805e-01     4.68985e-01     3.68364e-01     2.84188e-01     1.49331e-01    -1.40865e-01    -4.99868e-01
  Sc.N.0:     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00
  Sc.N.1:    -3.64989e+00    -4.58437e+00    -4.59014e+00    -4.79576e+00    -6.10557e+00    -1.14933e+01    -1.88201e+01    -1.89768e+01    -1.52077e+01    -1.12640e+01    -8.18484e+00    -5.21907e+00    -3.23695e+00    -2.53006e+00    -1.56355e+00    -8.70685e-01    -7.34272e-01    -4.77137e-01    -2.68160e-01    -2.19587e-01    -1.50702e-01
  Sc.N.2:    -1.89270e+00    -3.18733e+00    -3.48206e+00    -3.96519e+00    -5.35456e+00    -8.25656e+00    -9.63925e+00    -9.26561e+00    -8.38050e+00    -7.11236e+00    -5.64516e+00    -4.27042e+00    -3.13991e+00    -2.27026e+00    -1.63571e+00    -1.15309e+00    -7.76882e-01    -5.17991e-01    -3.29681e-01    -2.34408e-01    -1.61478e-01
  Sc.N.3:     1.81955e+00     3.00967e-01    -2.58322e-01    -9.29240e-01    -2.14879e+00    -3.88536e+00    -5.00233e+00    -5.63929e+00    -6.10213e+00    -6.53392e+00    -7.01338e+00    -7.45264e+00    -7.66582e+00    -7.54939e+00    -7.14093e+00    -6.54225e+00    -5.84587e+00    -5.11955e+00    -4.40621e+00    -3.69757e+00    -2.95051e+00
  Sc.N.4:     5.33596e+00     3.65567e+00     2.93092e+00     2.16450e+00     1.03403e+00    -3.75170e-01    -1.56084e+00    -2.51276e+00    -3.29686e+00    -3.94484e+00    -4.44812e+00    -4.77476e+00    -4.91606e+00    -4.89311e+00    -4.73304e+00    -4.45909e+00    -4.09556e+00    -3.66894e+00    -3.19799e+00    -2.67738e+00    -2.08238e+00
  Sc.N.5:     8.02613e+00     6.24908e+00     5.42650e+00     4.61512e+00     3.54225e+00     2.26540e+00     1.06503e+00     1.24966e-02    -8.87713e-01    -1.64153e+00    -2.25385e+00    -2.73329e+00    -3.09628e+00    -3.36087e+00    -3.54030e+00    -3.64110e+00    -3.66291e+00    -3.59778e+00    -3.42286e+00    -3.08116e+00    -2.50111e+00
  Sc.N.6:     9.98890e+00     8.15180e+00     7.26875e+00     6.43578e+00     5.41296e+00     4.22660e+00     3.05442e+00     1.98023e+00     1.03219e+00     2.14957e-01    -4.76306e-01    -1.05114e+00    -1.52038e+00    -1.89263e+00    -2.17264e+00    -2.36189e+00    -2.46030e+00    -2.46736e+00    -2.37579e+00    -2.15039e+00    -1.73382e+00
  Sc.N.7:     1.14161e+01     9.53686e+00     8.61567e+00     7.77358e+00     6.79594e+00     5.68565e+00     4.56148e+00     3.50174e+00     2.54241e+00     1.69493e+00     9.58737e-01     3.28217e-01    -2.03288e-01    -6.41142e-01    -9.88707e-01    -1.24802e+00    -1.42196e+00    -1.51763e+00    -1.54590e+00    -1.49921e+00    -1.30769e+00
  Sc.N.8:     1.24543e+01     1.05448e+01     9.60073e+00     8.75814e+00     7.82214e+00     6.77964e+00     5.71122e+00     4.68407e+00     3.73536e+00     2.88062e+00     2.12345e+00     1.46194e+00     8.92574e-01     4.12366e-01     1.96297e-02    -2.86726e-01    -5.10549e-01    -6.66220e-01    -7.87968e-01    -9.08459e-01    -9.49007e-01
  Sc.N.9:     1.32081e+01     1.12782e+01     1.03226e+01     9.48621e+00     8.58946e+00     7.60862e+00     6.59784e+00     5.61235e+00     4.68742e+00     3.84068e+00     3.07886e+00     2.40312e+00     1.81265e+00     1.30677e+00     8.85790e-01     5.50054e-01     2.94967e-01     9.80240e-02    -1.01229e-01    -3.79827e-01    -6.48506e-01
 Sc.N.10:     1.37536e+01     1.18118e+01     1.08531e+01     1.00280e+01     9.16870e+00     8.24429e+00     7.29012e+00     6.35031e+00     5.45683e+00     4.62802e+00     3.87272e+00     3.19456e+00     2.59512e+00     2.07592e+00     1.63939e+00     1.28749e+00     1.01498e+00     7.90956e-01     5.27767e-01     1.03191e-01    -3.82353e-01
   39deg:    -1.34802e-01    -1.17541e+00    -1.47124e+00    -1.94735e+00    -3.38151e+00    -7.64016e+00    -9.61073e+00    -8.73220e+00    -8.31784e+00    -8.21354e+00    -8.28360e+00    -8.44064e+00    -8.64201e+00    -8.85837e+00    -9.06117e+00    -9.22925e+00    -9.35448e+00    -9.44616e+00    -9.51970e+00    -9.48258e+00    -8.80741e+00
  Sc.N.0:     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00
  Sc.N.1:    -1.68487e+00    -2.86627e+00    -2.98457e+00    -3.41246e+00    -5.23114e+00    -1.32057e+01    -2.79488e+01    -3.00930e+01    -2.45058e+01    -1.84158e+01    -1.32581e+01    -8.37672e+00    -5.46232e+00    -4.33533e+00    -2.63981e+00    -1.54154e+00    -1.41510e+00    -8.54540e-01    -4.84443e-01    -4.67067e-01    -2.72437e-01
  Sc.N.2:    -7.80150e-01    -3.07402e+00    -3.69145e+00    -4.70791e+00    -7.43072e+00    -1.33736e+01    -1.68694e+01    -1.64383e+01    -1.44410e+01    -1.16688e+01    -8.81943e+00    -6.39510e+00    -4.54540e+00    -3.20283e+00    -2.26872e+00    -1.58532e+00    -1.06665e+00    -7.22934e-01    -4.67277e-01    -3.43193e-01    -2.44840e-01
  Sc.N.3:     1.43980e+00    -1.49465e+00    -2.53749e+00    -3.86127e+00    -6.33579e+00    -9.89680e+00    -1.21535e+01    -1.31944e+01    -1.37060e+01    -1.40626e+01    -1.43947e+01    -1.45296e+01    -1.42043e+01    -1.33475e+01    -1.21193e+01    -1.07390e+01    -9.35970e+00    -8.06040e+00    -6.86722e+00    -5.73433e+00    -4.57521e+00
  Sc.N.4:     3.58172e+00     3.77105e-01    -8.93305e-01    -2.29425e+00    -4.39712e+00    -6.97055e+00    -8.99929e+00    -1.04794e+01    -1.15905e+01    -1.24058e+01    -1.28928e+01    -1.29858e+01    -1.26753e+01    -1.20158e+01    -1.10909e+01    -9.99266e+00    -8.81261e+00    -7.62407e+00    -6.45999e+00    -5.29531e+00    -4.06958e+00
  Sc.N.5:     5.23025e+00     1.92721e+00     5.46226e-01    -8.50026e-01    -2.68722e+00    -4.80730e+00    -6.69511e+00    -8.26015e+00    -9.52302e+00    -1.04988e+01    -1.11938e+01    -1.16257e+01    -1.18298e+01    -1.18465e+01    -1.17087e+01    -1.14356e+01    -1.10306e+01    -1.04767e+01    -9.71408e+00    -8.59622e+00    -6.94352e+00
  Sc.N.6:     6.45021e+00     3.10696e+00     1.67105e+00     3.00174e-01    -1.35257e+00    -3.20451e+00    -4.95575e+00    -6.49455e+00    -7.79393e+00    -8.85451e+00    -9.68915e+00    -1.03183e+01    -1.07642e+01    -1.10446e+01    -1.11705e+01    -1.11468e+01    -1.09733e+01    -1.06363e+01    -1.00715e+01    -9.09125e+00    -7.43378e+00
  Sc.N.7:     7.35198e+00     3.98858e+00     2.52705e+00     1.18678e+00    -3.30537e-01    -1.99423e+00    -3.61670e+00    -5.09392e+00    -6.38506e+00    -7.48193e+00    -8.39179e+00    -9.12794e+00    -9.70407e+00    -1.01316e+01    -1.04196e+01    -1.05760e+01    -1.06079e+01    -1.05121e+01    -1.02357e+01    -9.57684e+00    -8.15138e+00
  Sc.N.8:     8.01726e+00     4.64440e+00     3.17508e+00     1.86755e+00     4.55838e-01    -1.06301e+00    -2.56856e+00    -3.97315e+00    -5.23356e+00    -6.33556e+00    -7.28003e+00    -8.07411e+00    -8.72642e+00    -9.24500e+00    -9.63714e+00    -9.91044e+00    -1.00739e+01    -1.01331e+01    -1.00589e+01    -9.67620e+00    -8.52583e+00
  Sc.N.9:     8.50560e+00     5.13148e+00     3.66611e+00     2.39263e+00     1.06736e+00    -3.34213e-01    -1.73514e+00    -3.06505e+00    -4.28284e+00    -5.37082e+00    -6.32499e+00    -7.14784e+00    -7.84412e+00    -8.41882e+00    -8.87679e+00    -9.22410e+00    -9.47127e+00    -9.63518e+00    -9.71908e+00    -9.59482e+00    -8.74883e+00
 Sc.N.10:     8.86189e+00     5.49321e+00     4.03965e+00     2.80090e+00     1.54895e+00     2.45343e-01    -1.06240e+00    -2.31945e+00    -3.48876e+00    -4.55120e+00    -5.49942e+00    -6.33237e+00    -7.05155e+00    -7.65905e+00    -8.15711e+00    -8.55003e+00    -8.84996e+00    -9.08585e+00    -9.29692e+00    -9.41077e+00    -8.87220e+00
   25deg:    -2.57209e-02    -1.39082e+00    -1.78763e+00    -2.46053e+00    -4.59751e+00    -1.20607e+01    -1.75191e+01    -1.71687e+01    -1.71597e+01    -1.73963e+01    -1.77375e+01    -1.80878e+01    -1.84298e+01    -1.87541e+01    -1.90399e+01    -1.92708e+01    -1.94437e+01    -1.95631e+01    -1.95906e+01    -1.92257e+01    -1.74658e+01
  Sc.N.0:     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00
  Sc.N.1:    -6.08976e-01    -2.11360e+00    -2.33196e+00    -2.98054e+00    -5.33969e+00    -1.61103e+01    -4.06709e+01    -4.49115e+01    -3.68953e+01    -2.81536e+01    -1.99161e+01    -1.25618e+01    -8.84367e+00    -6.79256e+00    -4.03069e+00    -2.49573e+00    -2.27522e+00    -1.30872e+00    -7.44673e-01    -7.37710e-01    -4.15466e-01
  Sc.N.2:    -2.53362e-01    -3.56859e+00    -4.49746e+00    -6.03836e+00    -1.00974e+01    -1.92378e+01    -2.49209e+01    -2.44127e+01    -2.14136e+01    -1.72206e+01    -1.29830e+01    -9.41000e+00    -6.69754e+00    -4.73155e+00    -3.36598e+00    -2.36641e+00    -1.60380e+00    -1.09821e+00    -7.15997e-01    -5.31601e-01    -3.82919e-01
  Sc.N.3:     7.15911e-01    -3.66400e+00    -5.19090e+00    -7.16443e+00    -1.08833e+01    -1.62634e+01    -1.96971e+01    -2.12663e+01    -2.19877e+01    -2.24049e+01    -2.26792e+01    -2.25480e+01    -2.16561e+01    -1.99477e+01    -1.77200e+01    -1.53500e+01    -1.30902e+01    -1.10531e+01    -9.25323e+00    -7.61007e+00    -5.99919e+00
  Sc.N.4:     1.67186e+00    -3.09498e+00    -4.92078e+00    -6.95813e+00    -1.00209e+01    -1.37485e+01    -1.66682e+01    -1.87794e+01    -2.03392e+01    -2.14352e+01    -2.19972e+01    -2.19168e+01    -2.11807e+01    -1.98822e+01    -1.81691e+01    -1.62078e+01    -1.41579e+01    -1.21402e+01    -1.02025e+01    -8.30092e+00    -6.34149e+00
  Sc.N.5:     2.41495e+00    -2.46154e+00    -4.41552e+00    -6.40340e+00    -9.00366e+00    -1.19728e+01    -1.45902e+01    -1.67398e+01    -1.84505e+01    -1.97350e+01    -2.05949e+01    -2.10533e+01    -2.11631e+01    -2.09863e+01    -2.05735e+01    -1.99543e+01    -1.91335e+01    -1.80831e+01    -1.67034e+01    -1.47496e+01    -1.19197e+01
  Sc.N.6:     2.97221e+00    -1.93114e+00    -3.93627e+00    -5.85441e+00    -8.14319e+00    -1.06736e+01    -1.30373e+01    -1.50920e+01    -1.68052e+01    -1.81775e+01    -1.92261e+01    -1.99795e+01    -2.04687e+01    -2.07182e+01    -2.07423e+01    -2.05469e+01    -2.01303e+01    -1.94642e+01    -1.84240e+01    -1.66573e+01    -1.36724e+01
  Sc.N.7:     3.38969e+00    -1.51482e+00    -3.53301e+00    -5.38138e+00    -7.44705e+00    -9.67795e+00    -1.18248e+01    -1.37576e+01    -1.54283e+01    -1.68290e+01    -1.79713e+01    -1.88736e+01    -1.95544e+01    -2.00288e+01    -2.03095e+01    -2.04090e+01    -2.03376e+01    -2.00812e+01    -1.95203e+01    -1.82460e+01    -1.55263e+01
  Sc.N.8:     3.70112e+00    -1.19302e+00    -3.20310e+00    -4.98506e+00    -6.88134e+00    -8.88909e+00    -1.08523e+01    -1.26636e+01    -1.42729e+01    -1.56659e+01    -1.68461e+01    -1.78240e+01    -1.86114e+01    -1.92197e+01    -1.96600e+01    -1.99451e+01    -2.00880e+01    -2.00847e+01    -1.98402e+01    -1.89592e+01    -1.65668e+01
  Sc.N.9:     3.93167e+00    -9.44753e-01    -2.93436e+00    -4.65364e+00    -6.41561e+00    -8.24874e+00    -1.00562e+01    -1.17535e+01    -1.32937e+01    -1.46584e+01    -1.58449e+01    -1.68580e+01    -1.77049e+01    -1.83936e+01    -1.89325e+01    -1.93326e+01    -1.96093e+01    -1.97727e+01    -1.97667e+01    -1.92468e+01    -1.72400e+01
 Sc.N.10:     4.10096e+00    -7.52535e-01    -2.71449e+00    -4.37484e+00    -6.02678e+00    -7.71885e+00    -9.39344e+00    -1.09862e+01    -1.24552e+01    -1.37801e+01    -1.49545e+01    -1.59786e+01    -1.68561e+01    -1.75912e+01    -1.81896e+01    -1.86605e+01    -1.90217e+01    -1.92989e+01    -1.94808e+01    -1.92896e+01    -1.76813e+01
   11deg:     3.23154e-03    -1.50500e+00    -1.94602e+00    -2.70810e+00    -5.18322e+00    -1.45263e+01    -2.25809e+01    -2.26636e+01    -2.29621e+01    -2.34513e+01    -2.39995e+01    -2.45070e+01    -2.49737e+01    -2.54035e+01    -2.57804e+01    -2.60905e+01    -2.63325e+01    -2.65062e+01    -2.65321e+01    -2.59577e+01    -2.34411e+01
  Sc.N.0:     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00
  Sc.N.1:    -9.14545e-02    -1.70557e+00    -1.96467e+00    -2.70229e+00    -5.24470e+00    -1.72517e+01    -4.97563e+01    -5.84850e+01    -5.10302e+01    -4.04833e+01    -2.81284e+01    -1.80641e+01    -1.40512e+01    -9.70410e+00    -5.64293e+00    -4.25237e+00    -3.18827e+00    -1.80396e+00    -1.16552e+00    -1.01467e+00    -5.69053e-01
  Sc.N.2:    -2.97598e-02    -3.85001e+00    -4.93592e+00    -6.74353e+00    -1.15375e+01    -2.28019e+01    -3.03724e+01    -3.01165e+01    -2.66212e+01    -2.15768e+01    -1.64542e+01    -1.21072e+01    -8.78035e+00    -6.34211e+00    -4.62341e+00    -3.34101e+00    -2.33885e+00    -1.64512e+00    -1.10867e+00    -8.35052e-01    -6.09734e-01
  Sc.N.3:     1.54552e-01    -5.04155e+00    -6.84149e+00    -9.18372e+00    -1.36448e+01    -2.02099e+01    -2.45337e+01    -2.66084e+01    -2.76294e+01    -2.82401e+01    -2.86172e+01    -2.84350e+01    -2.72592e+01    -2.50140e+01    -2.20745e+01    -1.89370e+01    -1.59507e+01    -1.32769e+01    -1.09373e+01    -8.83961e+00    -6.84907e+00
  Sc.N.4:     3.43446e-01    -5.34376e+00    -7.49579e+00    -9.90670e+00    -1.35430e+01    -1.79959e+01    -2.15417e+01    -2.41615e+01    -2.61407e+01    -2.75620e+01    -2.83153e+01    -2.82469e+01    -2.73268e+01    -2.56698e+01    -2.34707e+01    -2.09508e+01    -1.83192e+01    -1.57301e+01    -1.32414e+01    -1.07930e+01    -8.26147e+00
  Sc.N.5:     4.92376e-01    -5.32555e+00    -7.62003e+00    -9.95876e+00    -1.30147e+01    -1.65103e+01    -1.96208e+01    -2.22084e+01    -2.42957e+01    -2.58825e+01    -2.69560e+01    -2.75346e+01    -2.76776e+01    -2.74588e+01    -2.69398e+01    -2.61560e+01    -2.51117e+01    -2.37693e+01    -2.19965e+01    -1.94697e+01    -1.57833e+01
  Sc.N.6:     6.05187e-01    -5.23769e+00    -7.58159e+00    -9.82485e+00    -1.24934e+01    -1.54412e+01    -1.82075e+01    -2.06304e+01    -2.26680e+01    -2.43141e+01    -2.55820e+01    -2.65005e+01    -2.71028e+01    -2.74147e+01    -2.74503e+01    -2.72137e+01    -2.66993e+01    -2.58663e+01    -2.45438e+01    -2.22539e+01    -1.83256e+01
  Sc.N.7:     6.90460e-01    -5.14451e+00    -7.49321e+00    -9.64272e+00    -1.20349e+01    -1.46118e+01    -1.70955e+01    -1.93414e+01    -2.12941e+01    -2.29424e+01    -2.42963e+01    -2.53739e+01    -2.61937e+01    -2.67707e+01    -2.71174e+01    -2.72472e+01    -2.71707e+01    -2.68644e+01    -2.61592e+01    -2.44933e+01    -2.08737e+01
  Sc.N.8:     7.54535e-01    -5.05879e+00    -7.38870e+00    -9.45062e+00    -1.16340e+01    -1.39372e+01    -1.61886e+01    -1.82709e+01    -2.01289e+01    -2.17460e+01    -2.31247e+01    -2.42750e+01    -2.52083e+01    -2.59358e+01    -2.64693e+01    -2.68230e+01    -2.70110e+01    -2.70208e+01    -2.67083e+01    -2.55171e+01    -2.22673e+01
  Sc.N.9:     8.02239e-01    -4.98192e+00    -7.28031e+00    -9.26141e+00    -1.12807e+01    -1.33722e+01    -1.54313e+01    -1.73673e+01    -1.91295e+01    -2.06979e+01    -2.20690e+01    -2.32470e+01    -2.42390e+01    -2.50526e+01    -2.56970e+01    -2.61852e+01    -2.65337e+01    -2.67462e+01    -2.67218e+01    -2.59578e+01    -2.31503e+01
 Sc.N.10:     8.37422e-01    -4.91307e+00    -7.17338e+00    -9.08023e+00    -1.09666e+01    -1.28892e+01    -1.47878e+01    -1.65939e+01    -1.82635e+01    -1.97748e+01    -2.11207e+01    -2.23011e+01    -2.33192e+01    -2.41795e+01    -2.48883e+01    -2.54564e+01    -2.59038e+01    -2.62519e+01    -2.64500e+01    -2.60700e+01    -2.37200e+01


 Cosines:     1.25233e-01     3.67831e-01     5.87318e-01     7.69903e-01     9.04117e-01     9.81561e-01
